ID;REGON;lat;lon;ROA_BEST;BvD_sectors;National industry classification;NACE_rev2_4dig
6434;301491054;52,1827995;20,9985616;-50;Utilities;NACE Rev. 2;3511
6435;14972287;52,1827995;20,9985616;-20,91;Wholesale;NACE Rev. 2;4615
6436;146939735;52,1827995;20,9985616;-10,42;Business Services;NACE Rev. 2;7311
6437;639552348;52,1827995;20,9985616;-0,35;Travel, Personal & Leisure;NACE Rev. 2;7911
6438;16283043;52,1827995;20,9985616;0,63;Banking, Insurance & Financial Services;US SIC;6419
6439;10664991;52,1827995;20,9985616;1,82;Retail;NACE Rev. 2;4761
6440;142240122;52,1827995;20,9985616;1,83;Travel, Personal & Leisure;NACE Rev. 2;7990
6441;362077261;52,1827995;20,9985616;1,96;Wholesale;NACE Rev. 2;4675
6442;142512402;52,1827995;20,9985616;7,61;Travel, Personal & Leisure;NACE Rev. 2;7912
6443;277700010;52,1827995;20,9985616;14,15;Business Services;NACE Rev. 2;8299
6444;147259037;52,1827995;20,9985616;17,62;Computer Software;NACE Rev. 2;6311
6445;146499510;52,1827995;20,9985616;25,33;Business Services;NACE Rev. 2;7022
6446;146873404;52,1827995;20,9985616;30,25;Public Administration, Education, Health Social Services;NACE Rev. 2;8510
6447;16327154;52,1827995;20,9985616;46,7;Business Services;NACE Rev. 2;7490
6448;270549930;52,1827995;20,9985616;90,96;Chemicals, Petroleum, Rubber & Plastic;NACE Rev. 2;2041
6449;146887642;52,18280285;21,08554127;-60,87;Waste Management & Treatment;NACE Rev. 2;3821
6450;361144452;52,18280285;21,08554127;-17,07;Waste Management & Treatment;NACE Rev. 2;3821
6451;361388326;52,18280285;21,08554127;-6,12;Waste Management & Treatment;NACE Rev. 2;3821
6452;142871207;52,18280285;21,08554127;-1,31;Waste Management & Treatment;NACE Rev. 2;3821
6453;16180188;52,18280285;21,08554127;0,03;Waste Management & Treatment;NACE Rev. 2;3811
6454;10395344;52,18280285;21,08554127;0,82;Waste Management & Treatment;NACE Rev. 2;3811
6455;146822016;52,18280285;21,08554127;29,41;Public Administration, Education, Health Social Services;NACE Rev. 2;9499
6456;147184115;52,18280285;21,08554127;-26,64;Utilities;NACE Rev. 2;3600
6457;141205371;52,1828075;21,00693577;-90;Public Administration, Education, Health Social Services;NACE Rev. 2;8610
6458;15866699;52,1828075;21,00693577;-61,73;Property Services;NACE Rev. 2;6831
6459;147063245;52,1828075;21,00693577;-59,46;Construction;NACE Rev. 2;4311
6460;360829952;52,1828075;21,00693577;-44,55;Property Services;NACE Rev. 2;6820
6461;146450419;52,1828075;21,00693577;-42,93;Banking, Insurance & Financial Services;NACE Rev. 2;6619
6462;15165985;52,1828075;21,00693577;-39,74;Business Services;NACE Rev. 2;7022
6463;11524677;52,1828075;21,00693577;-28,27;Retail;NACE Rev. 2;4799
6464;146207185;52,1828075;21,00693577;-28,11;Construction;NACE Rev. 2;4212
6465;361329973;52,1828075;21,00693577;-25;Industrial, Electric & Electronic Machinery;NACE Rev. 2;3320
6466;146451420;52,1828075;21,00693577;-24,68;Wholesale;NACE Rev. 2;4652
6467;141507860;52,1828075;21,00693577;-22,5;Construction;NACE Rev. 2;4211
6468;361362189;52,1828075;21,00693577;-14,69;Wholesale;NACE Rev. 2;4791
6469;11404507;52,1828075;21,00693577;-12,91;Wholesale;NACE Rev. 2;4690
6470;140697099;52,1828075;21,00693577;-11,11;Business Services;NACE Rev. 2;7022
6471;16340456;52,1828075;21,00693577;-10,92;Computer Software;NACE Rev. 2;5829
6472;140141500;52,1828075;21,00693577;-10,83;Business Services;NACE Rev. 2;8129
6473;140040005;52,1828075;21,00693577;-10,4;Business Services;NACE Rev. 2;7311
6474;147126922;52,1828075;21,00693577;-10,38;Construction;NACE Rev. 2;4311
6475;15823052;52,1828075;21,00693577;-9,45;Retail;NACE Rev. 2;4774
6476;147093499;52,1828075;21,00693577;-8,02;Wholesale;NACE Rev. 2;4791
6477;16018594;52,1828075;21,00693577;-7,75;Business Services;NACE Rev. 2;6420
6478;60379547;52,1828075;21,00693577;-6,47;Wholesale;NACE Rev. 2;4619
6479;15188207;52,1828075;21,00693577;-4,7;Computer Software;NACE Rev. 2;6311
6480;60448930;52,1828075;21,00693577;-3,46;Retail;NACE Rev. 2;4771
6481;362153163;52,1828075;21,00693577;-2,43;Business Services;NACE Rev. 2;7732
6482;143880941;52,1828075;21,00693577;-1,56;Business Services;NACE Rev. 2;7022
6483;142929651;52,1828075;21,00693577;-0,85;Business Services;NACE Rev. 2;7021
6484;147369671;52,1828075;21,00693577;-0,61;Property Services;NACE Rev. 2;6810
6485;142271708;52,1828075;21,00693577;-0,29;Property Services;NACE Rev. 2;6810
6486;145842382;52,1828075;21,00693577;0,11;Computer Software;NACE Rev. 2;6202
6487;361313624;52,1828075;21,00693577;0,25;Travel, Personal & Leisure;NACE Rev. 2;5510
6488;890683303;52,1828075;21,00693577;1,17;Industrial, Electric & Electronic Machinery;NACE Rev. 1.1;1820
6489;147061430;52,1828075;21,00693577;1,35;Wholesale;NACE Rev. 2;4636
6490;302842194;52,1828075;21,00693577;1,37;Business Services;NACE Rev. 2;6209
6491;361733585;52,1828075;21,00693577;1,37;Wholesale;NACE Rev. 2;4633
6492;364258989;52,1828075;21,00693577;2,22;Business Services;NACE Rev. 2;7022
6493;146615412;52,1828075;21,00693577;2,97;Wholesale;NACE Rev. 2;4645
6494;360270338;52,1828075;21,00693577;3,51;Business Services;NACE Rev. 2;3312
6495;364039425;52,1828075;21,00693577;3,61;Wholesale;NACE Rev. 2;4619
6496;363150043;52,1828075;21,00693577;4,1;Computer Software;NACE Rev. 2;6201
6497;123109664;52,1828075;21,00693577;4,17;Construction;NACE Rev. 2;4312
6498;361476651;52,1828075;21,00693577;4,27;Wholesale;NACE Rev. 2;4618
6499;360829484;52,1828075;21,00693577;4,3;Construction;NACE Rev. 2;4211
6500;146061474;52,1828075;21,00693577;4,34;Business Services;NACE Rev. 2;7311
6501;364039201;52,1828075;21,00693577;4,35;Business Services;NACE Rev. 2;7022
6502;363648620;52,1828075;21,00693577;4,4;Metals & Metal Products;NACE Rev. 2;2562
6503;301148244;52,1828075;21,00693577;4,81;Utilities;NACE Rev. 2;3523
6504;15819168;52,1828075;21,00693577;4,84;Property Services;NACE Rev. 2;6820
6505;142650720;52,1828075;21,00693577;5,54;Wholesale;NACE Rev. 2;4651
6506;15542070;52,1828075;21,00693577;5,95;Computer Software;NACE Rev. 2;5829
6507;360797637;52,1828075;21,00693577;8,27;Business Services;NACE Rev. 2;7830
6508;20501844;52,1828075;21,00693577;9,04;Wholesale;NACE Rev. 2;4619
6509;144408382;52,1828075;21,00693577;9,93;Wholesale;NACE Rev. 2;4632
6510;17355129;52,1828075;21,00693577;11,8;Business Services;NACE Rev. 2;7022
6511;360148264;52,1828075;21,00693577;12,83;Industrial, Electric & Electronic Machinery;NACE Rev. 2;2660
6512;140312308;52,1828075;21,00693577;13,04;Business Services;NACE Rev. 2;7022
6513;142655260;52,1828075;21,00693577;17,19;Computer Software;NACE Rev. 2;6311
6514;147296529;52,1828075;21,00693577;17,51;Computer Software;NACE Rev. 2;6202
6515;13050516;52,1828075;21,00693577;17,98;Wholesale;NACE Rev. 2;4618
6516;141878354;52,1828075;21,00693577;18,32;Business Services;NACE Rev. 2;7022
6517;243485377;52,1828075;21,00693577;18,75;Communications;NACE Rev. 2;6190
6518;146637129;52,1828075;21,00693577;19,74;Computer Software;NACE Rev. 2;6201
6519;430039093;52,1828075;21,00693577;20,86;Business Services;NACE Rev. 2;7022
6520;140078686;52,1828075;21,00693577;20,88;Industrial, Electric & Electronic Machinery;NACE Rev. 2;8623
6521;142423236;52,1828075;21,00693577;21,05;Business Services;NACE Rev. 2;7830
6522;146346805;52,1828075;21,00693577;25,65;Construction;NACE Rev. 2;4339
6523;140505088;52,1828075;21,00693577;26,21;Retail;NACE Rev. 2;4774
6524;361737726;52,1828075;21,00693577;35,26;Business Services;NACE Rev. 2;8220
6525;361824951;52,1828075;21,00693577;40;Business Services;NACE Rev. 2;7022
6526;363716987;52,1828075;21,00693577;41,19;Property Services;NACE Rev. 2;6810
6527;142323799;52,1828075;21,00693577;49,37;Computer Software;NACE Rev. 2;6202
6528;147346871;52,1828075;21,00693577;72,39;Banking, Insurance & Financial Services;NACE Rev. 2;6499
6529;145825604;52,1828075;21,00693577;-21,43;Utilities;NACE Rev. 2;3511
6530;22284196;52,1828075;21,00693577;-35,66;Business Services;NACE Rev. 2;3319
6531;360842361;52,1828075;21,00693577;-13,64;Computer Software;NACE Rev. 2;6201
6532;147078270;52,18281925;20,99629942;-71,43;Biotechnology and Life Sciences;NACE Rev. 2;7219
6533;11166249;52,18281925;20,99629942;-33,93;Retail;NACE Rev. 2;4778
6534;120974090;52,18281925;20,99629942;-10,28;Travel, Personal & Leisure;NACE Rev. 2;5610
6535;10682530;52,18281925;20,99629942;-3,96;Business Services;NACE Rev. 2;7490
6536;141066283;52,18281925;20,99629942;-1,81;Property Services;NACE Rev. 2;6820
6537;10208454;52,18281925;20,99629942;-0,37;Wholesale;NACE Rev. 2;4690
6538;10760588;52,18281925;20,99629942;0,95;Wholesale;NACE Rev. 2;4690
6539;15851195;52,18281925;20,99629942;1;Computer Software;NACE Rev. 2;6202
6540;145307074;52,18281925;20,99629942;1,36;Wholesale;NACE Rev. 2;4646
6541;14941536;52,18281925;20,99629942;1,94;Travel, Personal & Leisure;NACE Rev. 2;9601
6542;142789010;52,18281925;20,99629942;2,87;Wholesale;NACE Rev. 2;4646
6543;15539598;52,18281925;20,99629942;3,42;Industrial, Electric & Electronic Machinery;NACE Rev. 2;3250
6544;12455955;52,18281925;20,99629942;5,16;Wholesale;NACE Rev. 2;4646
6545;145853463;52,18281925;20,99629942;8,02;Business Services;NACE Rev. 2;7021
6546;147369599;52,18281925;20,99629942;9,71;Business Services;NACE Rev. 2;7022
6547;12724496;52,18281925;20,99629942;10,77;Wholesale;NACE Rev. 2;4646
